date|user_name|city|country|star|review
2018|MICHELLE TORRES|Quebec|Canada|4|
2020|Kalyan S|Quebec|Canada|4|
2022|Xavier Duranceau|Quebec|Canada|4|
2021|Will Payette|Quebec|Canada|4|
2019|Jemal M Yesuf|Quebec|Canada|4|
2021|Kamalpreet Singh Randhawa|Quebec|Canada|4|
2018|Mon Webmestre|Quebec|Canada|4|
2019|Shilpa chenna|Quebec|Canada|4|
2018|Souley D|Quebec|Canada|4|
2018|Anas Khouri|Quebec|Canada|4|
2018|Satcha Kissoon|Quebec|Canada|4|
2022|A N.|Quebec|Canada|4|
2018|Maxime A. Brossard|Quebec|Canada|4|
2020|André|Quebec|Canada|4|
2019|Haithem Tanazefti|Quebec|Canada|4|
2019|Palash Jain|Quebec|Canada|4|
2020|Jiahong Song|Quebec|Canada|4|
2020|Jean-Daniel F.|Quebec|Canada|4|
2022|Dhananjay Narayan|Quebec|Canada|4|
2019|Shloimy Klein|Quebec|Canada|4|
2018|Catherine Smith-Desbiens|Quebec|Canada|4|
2018|Catherine Habel|Quebec|Canada|4|
2019|Giuseppe Moita|Quebec|Canada|4|
2020|adil soubih|Quebec|Canada|4|
2018|Jessica Dang|Quebec|Canada|4|
2018|Serge Traoré|Quebec|Canada|4|
2023|Shahab Mazloom|Quebec|Canada|4|
2020|Rashmi Habeeb|Quebec|Canada|4|
2018|Jess Serr|Quebec|Canada|4|
2020|Tomas Grzona|Quebec|Canada|4|
2021|Teejay|Quebec|Canada|4|
2017|Benjamin Svobodny|Quebec|Canada|4|
2020|jenny chau|Quebec|Canada|4|
2019|momo pier|Quebec|Canada|4|
2020|Prabhjot Kaur|Quebec|Canada|4|
2018|lena céline moïse|Quebec|Canada|4|
2018|Sarahy Jimenez|Quebec|Canada|4|
2022|Caroline D.|Quebec|Canada|4|
2020|Vilma Rodriguez|Quebec|Canada|4|
2016|Inga Zaharia|Quebec|Canada|4|
2020|Samer Zer|Quebec|Canada|4|
2021|Boris Charlet|Quebec|Canada|4|
2019|Ahmad Tahmid|Quebec|Canada|4|
2019|Yu Greenko|Quebec|Canada|4|
2018|Dilip Bathija|Quebec|Canada|4|
2022|Sébastien Bisson|Quebec|Canada|4|
2019|Laura Martínez|Quebec|Canada|4|
2016|Jose A. Frias Tandoi|Quebec|Canada|4|
2018|DINESH ADAPA|Quebec|Canada|4|
2020|Gayathri Dhayalan|Quebec|Canada|4|
2020|Sumitaben Bapodra|Quebec|Canada|4|
2018|Kevin Martinez|Quebec|Canada|4|
2020|Elham Varposhti|Quebec|Canada|4|
2022|Saud Shaikh|Quebec|Canada|4|
2017|Lea|Quebec|Canada|4|
2020|carlos dion|Quebec|Canada|4|
2020|Brian ZYN|Quebec|Canada|4|
2021|Tristan Picard|Quebec|Canada|4|
2022|Darshan Padsala|Quebec|Canada|4|
2022|Elena Reyes|Quebec|Canada|4|
2018|Axel Grante|Quebec|Canada|4|
2022|Quynh Lai|Quebec|Canada|4|
2022|Sarah Taupier|Quebec|Canada|4|
2022|Elmira Hamidou|Quebec|Canada|4|
2018|Gian Battista Giola|Quebec|Canada|4|
2019|joanna menda|Quebec|Canada|4|
2022|oktay kotan|Quebec|Canada|4|
2019|Marc Camirand|Quebec|Canada|4|
2018|Kevin Dubreuil|Quebec|Canada|4|
2018|Jeff F|Quebec|Canada|4|
2018|Richard Ulyss|Quebec|Canada|4|
2018|Biblio Curiosa|Quebec|Canada|4|
2022|Neel Patel|Quebec|Canada|4|
2019|Yamileth Minaya Hodge|Quebec|Canada|4|
2019|srujan kotha|Quebec|Canada|4|
2019|Charles-Olivier Tremblay|Quebec|Canada|4|
2020|J L|Quebec|Canada|4|
2019|Floriana Battistello|Quebec|Canada|4|
2023|Katherine Nguyen|Quebec|Canada|4|
2020|Kamal Sran|Quebec|Canada|4|
2022|Jaswinder Kaur|Quebec|Canada|4|
2022|Chirag Sannecy|Quebec|Canada|4|
2017|noemie houde brunet|Quebec|Canada|4|
2021|Annie Fortin|Quebec|Canada|4|
2018|Daniele Bassani|Quebec|Canada|4|
2019|Thios Faty|Quebec|Canada|4|
2020|Gabrielle Blais|Quebec|Canada|4|
2018|Hamed Pouya|Quebec|Canada|4|
2018|David Chevrette|Quebec|Canada|4|
2018|Safaa Ysf|Quebec|Canada|4|
2018|Pascal F-M|Quebec|Canada|4|
2018|Guy Talamaku|Quebec|Canada|4|
2020|Rodrigo Jagou|Quebec|Canada|4|
2019|Rose Jone Baker|Quebec|Canada|4|
2020|P S|Quebec|Canada|4|
2019|Bimbola Akinnuoye|Quebec|Canada|4|
2019|Leidy Avila|Quebec|Canada|4|
2023|Marjorie Savard|Quebec|Canada|4|
2020|ishita bhola|Quebec|Canada|4|
2022|karan behl|Quebec|Canada|4|
2019|Queen Ijay|Quebec|Canada|4|
2021|Justin Lussier|Quebec|Canada|4|
2019|Jasmine Benton-gauthier|Quebec|Canada|4|
2019|Mourad Bouaziz|Quebec|Canada|4|
2018|Marie Lou|Quebec|Canada|4|
2019|S H|Quebec|Canada|4|
2018|Rebeca Ribeiro|Quebec|Canada|4|
2020|nei|Quebec|Canada|4|
2018|Axelle Caron|Quebec|Canada|4|
2018|Jean-Christophe Bergeron-Boily|Quebec|Canada|4|
2018|MAYUR THAKKAR|Quebec|Canada|4|
2022|Bécaye Badiane|Quebec|Canada|4|
2019|Xavier Coulombe-Murray|Quebec|Canada|4|
2018|Emily Paine|Quebec|Canada|4|
2022|Oneil Williams|Quebec|Canada|4|
2018|Amy Éloïse Mailloux|Quebec|Canada|4|
2019|Ngalula Mubengay|Quebec|Canada|4|
2021|Nelson Boulianne|Quebec|Canada|4|
2018|Himanshu Chauhan|Quebec|Canada|4|
2020|zakhia oueis|Quebec|Canada|4|
2021|Subha Sri|Quebec|Canada|4|
2020|Ashna Agnihotri|Quebec|Canada|4|
2019|sayli nafde|Quebec|Canada|4|
2022|Sébastien Chicoine|Quebec|Canada|4|
2018|Anouar nasraoui|Quebec|Canada|4|
2018|M S|Quebec|Canada|4|
2019|Arianne Lareau|Quebec|Canada|4|
2021|Eduardo Caldera|Quebec|Canada|4|
2021|MoussA Ali|Quebec|Canada|4|
2022|Matthieu R.|Quebec|Canada|4|
2022|Sana Rbati|Quebec|Canada|4|
2020|Frédéric Brault|Quebec|Canada|4|
2018|Juana de la luz|Quebec|Canada|4|
2018|Angelo Pedro Baldasso|Quebec|Canada|4|
2020|Christopher Engel|Quebec|Canada|4|
2018|manovid hurt|Quebec|Canada|4|
2019|Abdelhak Fardjallah|Quebec|Canada|4|
2020|Maninder Singh Virdi|Quebec|Canada|4|
2019|Ziyaad D|Quebec|Canada|4|
2018|Hossein Azarpanah|Quebec|Canada|4|
2020|Parag Dangariya|Quebec|Canada|4|
2020|Paula D. Casas|Quebec|Canada|4|
2020|Tanvi Javkar|Quebec|Canada|4|
2019|Abid Miraj|Quebec|Canada|4|
2019|Tanya Dragan|Quebec|Canada|4|
2020|Gisella Amarillo|Quebec|Canada|4|
2022|Serge Côté Dubois|Quebec|Canada|4|
2022|Azad Bahrami|Quebec|Canada|4|
2022|Yanick Aubry|Quebec|Canada|4|
2022|Alaa Hanbali|Quebec|Canada|4|
2022|Jiali Mai|Quebec|Canada|4|
2019|Tony Sperduti|Quebec|Canada|4|
2019|Evgeniya Tertyshnaya|Quebec|Canada|4|
2018|Sukaina Kara|Quebec|Canada|4|
2018|chien-pang Yang|Quebec|Canada|4|
2018|sripada raghavendra|Quebec|Canada|4|
2020|Marie-France Gendron|Quebec|Canada|4|
2022|Yboy._. 23|Quebec|Canada|4|
2021|Hima Souleymane|Quebec|Canada|4|
2018|penelope aka|Quebec|Canada|4|
2022|Salim MOKO|Quebec|Canada|4|
2017|Jo Average|Quebec|Canada|4|
2022|Daiva Ažubalytė|Vancouver|Canada|1|ah so disappointed. i ordered online, package came late and i was already on the trip. just got back, tried everything and its too baggy, so i brought it to the store for a store credit as it was a little passed 30 days. they have all items in stock right now so i did not see a problem. counter attendant was super nice but her manager was not, after checking that items are not used they tried to scan to return it but smh did not work and manager said that items cannot be returned, then i ask to exchange and its a no. i buy h&m very often especially for my kids but now i will choose zara or gap which are the same quality brands providing excellent customer service!!!
2022|TJ Conwi|Vancouver|Canada|1|i spoke to a lady on the kids section before i bought an item and she told me that i could return or exchange item that i'm buying for my daughter. when it turns out that the pants i bought was too small for my daughter i tried to return it to the store. without hearing me out or listening to my story, the clerk just said sorry its final sale. you can't return it. there you go. without any compassion. could it be that your staff made a mistake or miscommunicated?! as a brown person dressed in street clothes i felt like i was being judged when i walked in there. i honestly don't care about the money but i felt that it could have been handled a lot better . better take your business elsewhere.
2023|Sara K|Vancouver|Canada|1|very poor customer service, i was trying scarf while my sister was paying, one worker told me you can't take scarf front of mirror, i don't know if i dont try how can i buy , it was rude i never seen someone said you can't take there
2022|Gavy Gosal|Vancouver|Canada|1|horrible experience at this store. was demeaned and insulted by a staff member while trying on clothing. after contacting their customer service department about the incident, they promised some sort of credit, only to ghost me and ignore further emails. guess this is acceptable to them. i have shopped here for years but will never go back again.
2022|Sanaz N|Vancouver|Canada|1|"bad customer service!!! i am really disappointed with the service i've got from h&m today. i am a royalty member of h&m. today i wanted to return one item of hundreds items that i bought online from h&m at this place( pacific centre) but since it was just few days past from 30 days they didn't accept the return. i was thinking with my self that how much i have spent during last past years and how awful customer service i got. i asked the manager to just do the return this time for me since i wasn't able to return the item which was completely unused from the summer collection and he repeated the policy for me and asked me to call h&m customer service and get the authorization. after spending an hour in that branch and trying to contact ""customer service"" their answer was the same. i am really upset at this time because i have never seen this kind of cs in vancouver before. never come back to h&m again!"
|Jay Lam|Vancouver|Canada|1|not enough cashier's, cashier's do not listen to customers and added unnecessary charges.
2022|Peter Burton|Vancouver|Canada|1|i bought two pair of shorts. two weeks later, the zipper failed on one. when i tried to return that pair, the manager said, no receipt, no exchange. shoddy products, lousy return policy, lousy customer service. never again.
2022|misun Joung|Vancouver|Canada|1|it's not worth the score.the customer service is so bad.the staff didn't understand the guidelines and contents of the service, so they spent half an hour, but they couldn't find a good reason. a place where someone who she like to be a manager speaks cant english
2022|Gurjot kaur|Vancouver|Canada|1|the cashier over there are so rude. they do not know anything about costumer service. i went there yesterday and the price was written wrong at one place abd the system was showing different price. when i noticed it, the cashier started arguing with me. i am a nice person and it was my worst experience. i would never visit at this location again.
2022|Fernanda Reis|Vancouver|Canada|1|do not shop at this store. the staff is the most unhelpful of all stores. h&m is already weak when it comes to customers service and quality but this store managed to be the worst one.
2023|porsha|Vancouver|Canada|1|employee rushed me out of the change room bad service
2021|Guramrit Kaur|Vancouver|Canada|1|really bad customer service. right at 06:59, we wanted to exit the store. the girl at men's department was closing the shutter gate. we requested if she could open the gate, she straight up refused to open it and told us that we need to exit through granville st. we then hurried up to female section upstairs.this girl up there was closing the door. we requested if she could open the door. she didn't say a word after this. my boyfriend apologized to her twice but she said nothing at all. at last, we said thankyou and she didn't even respond to that. the worst associate i have ever met in my life. maybe the employees need to be a little nicer towards customers.
2021|K Atkins|Vancouver|Canada|1|apparently returns aren't allowed friday through sunday which is a nuisance considering their dressing rooms are closed. how as a business can you select days when returns are and aren't permitted not only is this super inconvenient it's incredibly bold considering your located in a monday to friday business environment of business towers. do better
2022|Miranda Lewis|Vancouver|Canada|1|they won't let you return things in store that were purchased online, which is a pretty irritating and cheap company policy. definitely not clear when making a purchase in their website. i don't normally shop at h&m and this definitely won't motivate me to do so.
2020|Adam Potega|Vancouver|Canada|1|several days ago i purchased a shirt. i was getting ready to go to work and put my new shirt on. what a surprise! the security tag was still on. oh well, i thought happens, human error. i just went to the store to take it off, so after mere apologies i asked for a discount for the next purchase, as i had to use my time and money to get back to the store. unfortunately we don't do it here, i heard from the girl at the cash register. she talked to the manager and he confirmed. i returned the shirt, i won't support this company ever again, there lots other options.
2021|Amber Marple|Vancouver|Canada|1|worst service ever!! i like h&m and their clothing gives you a good bang for your buck. this location is the absolute worst though and i wouldn't recommend shopping here. multiple staff members were rude and unhelpful. the store is extremely disorganized and there are clothes everywhere. it seems like a lot of stuff but none of them know what they're doing. i realize that it's covid and that certain stores aren't allowing people to try on items, it would be helpful if they had signage at the front of the store that let their customers know that. instead i ended up walking around with a huge bundle of clothes only to be told that change rooms are unavailable. the staff member i spoke to was rude about it. to make matters worse, i went back the next day to do some returns after i had gone home and tried everything on. the staff were again rude and unhelpful with the returns. i couldn't believe the horrible service that i had here. once again would not recommend shopping at this location. you're better off ordering online, you can't try on there anyways.
2022|Pushpa Aryal|Vancouver|Canada|1|hi, dear management, just to let you know h n m pacific location has the almost worst staff. their knowledge is far far far away from practical situations. as i m a regular customer of h n m but it doesn't matter to anyone then i will be doing no shopping from hn m . thank you for making my day bad. honestly, i want to give zero star to the pacific location in terms of customer service n to the manager.
2022|Tanya Khanijow|Vancouver|Canada|1|"pathetic customer service, specially a lady named ""anne"" on the front-desk. they behave so rude and talks like it's their own store. sales person like this are actually spoiling the brand name. sorry to say, but will never visit this store again (nor i recommend)."
2022|Krystal Liu|Vancouver|Canada|1|this indian cashier was so rude and impatient with every single word i said..like if u don't wanna work as a cashier then go find another job. stop giving attitudes toward customers
2021|Shahnaz Safa|Vancouver|Canada|1|terrible experience!!!! the cashier, she was so mean!i unfortunately i have to say it was my second and the last one i would never ever shop there. i personally work at retail for 10 years, eye contact, greeting it's the most important key at retail.
2022|PUSHPA SANGWAN|Vancouver|Canada|1|worst return policies. if something is torn, not even bother to exchange or return even if customer is trying to do in within 24 hours. thank you for a horrible experience regards, h n m loyal customer.
2018|Aiza Sajjad|Vancouver|Canada|1|the male cashier was quite rude and completely unprofessional. my mother requested to get the price for a sweater because she was purchasing a size medium and all the small sizes were tagged as sale items. the cashier would not let her speak and he kept interrupting her stating that there is no sale on the item instead of simply scanning it to get the actual price. the manager i spoke to apologized repeatedly but didn't resolve the price mystery. we had to take matters into our own hands and go to a different cashier and let him scan the item only to find out the damn sweater was on sale. i will not be returning to this store due to lack of service. i don't expect extraordinary service but at least treat your customers like people! terrible service and terrible management!
